geneID	geneSymbol	bioType	annotationLevel	SRR7850870	SRR7850871	SRR7850872	SRR7850873	SRR7850874	SRR7850875	SRR7850876	SRR7850877	SRR7850878
ENSMUSG00000064084.2	Olfr1202	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000064090.14	Vrk2	protein_coding	2	105.0	290.0	276.0	262.0	290.0	397.0	220.0	315.0	190.0
ENSMUSG00000064105.13	Cnnm2	protein_coding	2	160.0	408.0	325.0	309.0	438.0	491.0	293.0	408.0	154.0
ENSMUSG00000064109.8	Hcst	protein_coding	2	0.0	0.0	0.0	2.0	1.0	3.0	1.0	1.0	0.0
ENSMUSG00000064110.2	Olfr963	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000064115.13	Cadm2	protein_coding	2	176.0	849.0	725.0	750.0	625.0	794.0	332.0	514.0	333.0
ENSMUSG00000064120.14	Mocs1	protein_coding	1	102.0	252.0	193.0	210.0	262.0	333.0	194.0	236.0	134.0
ENSMUSG00000064121.4	Olfr96	protein_coding	2	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
ENSMUSG00000064125.14	Prr36	protein_coding	2	187.0	587.0	608.0	633.0	624.0	351.0	368.0	449.0	144.0
ENSMUSG00000064127.13	Med14	protein_coding	2	1301.0	3398.0	3007.0	3125.0	3946.0	5524.0	3268.0	3937.0	2078.0
ENSMUSG00000064128.8	Cenpj	protein_coding	2	582.0	1515.0	1447.0	1373.0	1641.0	1816.0	1106.0	1312.0	564.0
ENSMUSG00000064129.4	Gm14781	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000064137.6	Rhox8	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000064138.14	Fam172a	protein_coding	2	880.0	2369.0	2095.0	2127.0	2597.0	3001.98	1727.0	2283.0	977.0
ENSMUSG00000064140.3	Trim38	protein_coding	2	1.0	2.0	1.0	3.0	0.0	1.0	0.0	1.0	0.0
ENSMUSG00000064141.14	Zfp69	protein_coding	2	90.0	189.0	132.0	120.0	191.0	204.0	126.0	176.0	59.0
ENSMUSG00000064145.12	Arih2	protein_coding	2	876.93	2303.0	2026.19	2224.11	2772.76	3218.91	1958.88	2358.2	1257.76
ENSMUSG00000064147.7	Rab44	protein_coding	2	0.0	2.0	0.0	1.0	7.0	0.0	4.0	0.0	3.0
ENSMUSG00000064156.8	Prol1	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000064158.6	Izumo1	protein_coding	2	0.0	2.08	1.03	1.07	7.36	5.24	2.06	1.08	1.07
ENSMUSG00000064165.8	Krt39	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000064177.8	Ghrl	protein_coding	2	6.0	2.0	2.0	6.0	5.0	3.0	6.0	10.0	2.0
ENSMUSG00000064179.13	Tnnt1	protein_coding	2	20.0	22.0	17.0	24.0	35.0	101.0	65.0	99.0	38.0
ENSMUSG00000064181.6	Rab3ip	protein_coding	2	375.0	1024.0	825.0	912.0	1176.0	1409.0	867.0	1047.0	434.0
ENSMUSG00000064193.8	Gm4735	processed_pseudogene	2	438.28	1408.75	1003.62	989.9	1736.22	2561.11	1422.6	1809.93	1123.5
ENSMUSG00000064194.10	Zfp936	protein_coding	2	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000064201.8	Krt2	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000064202.15	4430402I18Rik	protein_coding	2	0.0	7.0	9.0	6.0	6.0	13.0	2.0	8.0	4.0
ENSMUSG00000064208.6	Gm10145	processed_pseudogene	2	10.72	16.6	26.46	15.11	33.73	60.61	24.39	42.25	9.03
ENSMUSG00000064210.7	Ano6	protein_coding	2	743.0	2023.0	1692.0	1764.0	2126.0	2709.0	1625.0	2121.0	985.0
ENSMUSG00000064213.5	Defa24	protein_coding	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000064215.13	Ifi27	protein_coding	2	13.0	28.0	42.0	17.0	39.0	22.0	22.0	31.0	28.0
ENSMUSG00000064220.6	Hist2h2aa1	protein_coding	2	1872.82	4024.01	3058.01	3414.69	4806.52	5874.16	3999.05	4477.37	2093.78
